surface,player_1_win,player_1,Player_1_hand,Player_1_age,player_2,Player_2_hand,Player_2_age
Clay,0,Roberto Bautista Agut,R,29.02669405,Albert Ramos,L,29.26762491
Clay,1,Dominic Thiem,R,23.6386037,Daniel Evans,R,26.92128679
Clay,1,Yuichi Sugita,R,28.59685147,Pablo Carreno Busta,R,25.78507871
Clay,1,Hyeon Chung,R,20.93086927,Alexander Zverev,R,20.0109514
Clay,0,Kevin Anderson,R,30.93497604,Rafael Nadal,L,30.89117043
Clay,1,Karen Khachanov,R,20.92539357,David Goffin,R,26.37919233
Clay,1,Horacio Zeballos,L,31.99178645,Benoit Paire,R,27.96167009
Clay,1,Feliciano Lopez,L,35.59206023,Albert Montanes,R,36.40793977
Clay,1,Albert Ramos,L,29.26762491,Casper Ruud,R,18.33812457
Clay,1,Roberto Bautista Agut,R,29.02669405,Jan Lennard Struff,R,26.99794661
Clay,1,Dominic Thiem,R,23.6386037,Kyle Edmund,R,22.29158111
Clay,0,Mischa Zverev,L,29.67282683,Daniel Evans,R,26.92128679
Clay,0,Richard Gasquet,R,30.85010267,Yuichi Sugita,R,28.59685147
Clay,0,Andreas Seppi,R,33.17180014,Pablo Carreno Busta,R,25.78507871
Clay,1,Alexander Zverev,R,20.0109514,Nicolas Almagro,R,31.67419576
Clay,0,Philipp Kohlschreiber,R,33.52224504,Hyeon Chung,R,20.93086927
Clay,1,Kevin Anderson,R,30.93497604,David Ferrer,R,35.06091718
Clay,1,Rafael Nadal,L,30.89117043,Rogerio Dutra Silva,R,33.22108145
Clay,0,Nikoloz Basilashvili,R,25.16632444,David Goffin,R,26.37919233
Clay,1,Karen Khachanov,R,20.92539357,Pablo Cuevas,R,31.3100616
Clay,1,Horacio Zeballos,L,31.99178645,Joao Sousa,R,28.06844627
Clay,1,Benoit Paire,R,27.96167009,Marcel Granollers,R,31.03353867
Clay,1,Bernard Tomic,R,24.5065024,Dustin Brown,R,32.37508556
Clay,1,Albert Montanes,R,36.40793977,Guillermo Garcia Lopez,R,33.88911704
Clay,1,Casper Ruud,R,18.33812457,Radu Albot,R,27.44969199
Clay,1,Jan Lennard Struff,R,26.99794661,Pierre Hugues Herbert,R,26.1026694
Clay,1,Kyle Edmund,R,22.29158111,Jeremy Chardy,R,30.19575633
Clay,1,Daniel Evans,R,26.92128679,Thiago Monteiro,L,22.89938398
Clay,0,Tommy Robredo,R,34.98151951,Yuichi Sugita,R,28.59685147
Clay,1,Andreas Seppi,R,33.17180014,Mikael Ymer,R,18.62286105
Clay,1,Nicolas Almagro,R,31.67419576,Steven Diez,R,26.10540726
Clay,0,Denis Istomin,R,30.62833676,Hyeon Chung,R,20.93086927
Clay,0,Carlos Berlocq,R,34.22039699,Kevin Anderson,R,30.93497604
Clay,1,Rogerio Dutra Silva,R,33.22108145,Renzo Olivo,R,25.10882957
Clay,1,Nikoloz Basilashvili,R,25.16632444,Taro Daniel,R,24.23819302
Clay,0,Thomaz Bellucci,L,29.31690623,Karen Khachanov,R,20.92539357
Clay,0,Santiago Giraldo,R,29.4072553,Horacio Zeballos,L,31.99178645
Clay,0,Malek Jaziri,R,33.25941136,Marcel Granollers,R,31.03353867
Clay,0,Aljaz Bedene,R,27.76728268,Lucas Pouille,R,23.16495551
Clay,1,Lucas Pouille,R,23.16495551,Paolo Lorenzi,R,35.35660507
Clay,1,Aljaz Bedene,R,27.76728268,Laslo Djere,R,21.89459274
Clay,0,Martin Klizan,L,27.78644764,Lucas Pouille,R,23.16495551
Clay,0,Andrey Kuznetsov,R,26.16837782,Paolo Lorenzi,R,35.35660507
Clay,0,Fernando Verdasco,L,33.44010951,Laslo Djere,R,21.89459274
Clay,0,Ivo Karlovic,R,38.15195072,Aljaz Bedene,R,27.76728268
Clay,0,Jiri Vesely,L,23.78918549,Lucas Pouille,R,23.16495551
Clay,0,Bjorn Fratangelo,R,23.76454483,Martin Klizan,L,27.78644764
Clay,1,Andrey Kuznetsov,R,26.16837782,Fabio Fognini,R,29.9192334
Clay,1,Paolo Lorenzi,R,35.35660507,Sergiy Stakhovsky,R,31.29637235
Clay,0,Viktor Troicki,R,31.20054757,Laslo Djere,R,21.89459274
Clay,1,Fernando Verdasco,L,33.44010951,Marton Fucsovics,R,25.2073922
Clay,0,Robin Haase,R,30.05065024,Aljaz Bedene,R,27.76728268
Clay,0,Damir Dzumhur,R,24.92813142,Ivo Karlovic,R,38.15195072
Clay,1,Jiri Vesely,L,23.78918549,Borna Coric,R,20.44079398
Clay,1,Martin Klizan,L,27.78644764,Maximilian Marterer,L,21.85900068
Clay,1,Bjorn Fratangelo,R,23.76454483,Gilles Simon,R,32.32306639
Clay,0,Ryan Harrison,R,24.96372348,Andrey Kuznetsov,R,26.16837782
Clay,0,Florian Mayer,R,33.5523614,Sergiy Stakhovsky,R,31.29637235
Clay,0,Mikhail Kukushkin,R,29.32785763,Paolo Lorenzi,R,35.35660507
Clay,0,Evgeny Donskoy,R,26.9596167,Viktor Troicki,R,31.20054757
Clay,0,Daniil Medvedev,R,21.19917864,Laslo Djere,R,21.89459274
Clay,1,Marton Fucsovics,R,25.2073922,Mikhail Youzhny,R,34.83093771
Clay,0,Diego Sebastian Schwartzman,R,24.68720055,Robin Haase,R,30.05065024
Clay,1,Aljaz Bedene,R,27.76728268,Marius Copil,R,26.51882272
Clay,1,Damir Dzumhur,R,24.92813142,Steve Darcis,R,33.11430527
Clay,0,Gilles Muller,L,33.97946612,Pablo Carreno Busta,R,25.80424367
Clay,0,David Ferrer,R,35.08008214,Pablo Carreno Busta,R,25.80424367
Clay,0,Kevin Anderson,R,30.954141,Gilles Muller,L,33.97946612
Clay,1,Pablo Carreno Busta,R,25.80424367,Nicolas Almagro,R,31.69336071
Clay,0,Ryan Harrison,R,24.98288843,David Ferrer,R,35.08008214
Clay,1,Gilles Muller,L,33.97946612,Taro Daniel,R,24.25735797
Clay,0,Richard Gasquet,R,30.86926762,Kevin Anderson,R,30.954141
Clay,1,Pablo Carreno Busta,R,25.80424367,Tommy Robredo,R,35.00068446
Clay,1,Nicolas Almagro,R,31.69336071,Gastao Elias,R,26.43394935
Clay,0,Frederico Ferreira Silva,L,22.12183436,David Ferrer,R,35.08008214
Clay,0,Bjorn Fratangelo,R,23.78370979,Taro Daniel,R,24.25735797
Clay,1,Gilles Muller,L,33.97946612,Pedro Sousa,R,28.92813142
Clay,0,Joao Domingues,R,23.57015743,Kevin Anderson,R,30.954141
Clay,0,Carlos Berlocq,R,34.23956194,Richard Gasquet,R,30.86926762
Clay,0,Evgeny Donskoy,R,26.97878166,Tommy Robredo,R,35.00068446
Clay,0,Malek Jaziri,R,33.27857632,Gastao Elias,R,26.43394935
Clay,0,Benoit Paire,R,27.98083504,Nicolas Almagro,R,31.69336071
Clay,1,Frederico Ferreira Silva,L,22.12183436,Denis Istomin,R,30.64750171
Clay,0,Guillermo Garcia Lopez,R,33.908282,Ryan Harrison,R,24.98288843
Clay,1,Juan Martin Del Potro,R,28.60232717,Yuichi Sugita,R,28.61601643
Clay,0,Joao Sousa,R,28.08761123,Bjorn Fratangelo,R,23.78370979
Clay,0,Renzo Olivo,R,25.12799452,Taro Daniel,R,24.25735797
Clay,1,Pedro Sousa,R,28.92813142,Paul Henri Mathieu,R,35.2991102
Clay,0,Kyle Edmund,R,22.31074606,Joao Domingues,R,23.57015743
Clay,0,Salvatore Caruso,R,24.37508556,Kevin Anderson,R,30.954141
Clay,0,Elias Ymer,R,21.0568104,Carlos Berlocq,R,34.23956194
Clay,1,Marin Cilic,R,28.58863792,Milos Raonic,R,26.34360027
Clay,0,Viktor Troicki,R,31.21971253,Milos Raonic,R,26.34360027
Clay,0,Diego Sebastian Schwartzman,R,24.7063655,Marin Cilic,R,28.58863792
Clay,0,Bernard Tomic,R,24.52566735,Milos Raonic,R,26.34360027
Clay,1,Viktor Troicki,R,31.21971253,Laslo Djere,R,21.9137577
Clay,0,Dusan Lajovic,R,26.83641342,Diego Sebastian Schwartzman,R,24.7063655
Clay,0,Steve Darcis,R,33.13347023,Marin Cilic,R,28.58863792
Clay,1,Milos Raonic,R,26.34360027,Aljaz Bedene,R,27.78644764
Clay,0,Rogerio Dutra Silva,R,33.24024641,Bernard Tomic,R,24.52566735
Clay,0,Paolo Lorenzi,R,35.37577002,Laslo Djere,R,21.9137577
Clay,1,Viktor Troicki,R,31.21971253,Karen Khachanov,R,20.94455852
Clay,1,Dusan Lajovic,R,26.83641342,Mikhail Youzhny,R,34.85010267
Clay,0,Jordan Thompson,R,23.03080082,Diego Sebastian Schwartzman,R,24.7063655
Clay,1,Steve Darcis,R,33.13347023,Jiri Vesely,L,23.80835044
Clay,0,Damir Dzumhur,R,24.94729637,Marin Cilic,R,28.58863792
Clay,1,Aljaz Bedene,R,27.78644764,Marton Fucsovics,R,25.22655715
Clay,1,Rogerio Dutra Silva,R,33.24024641,Riccardo Bellotti,R,25.73853525
Clay,1,Bernard Tomic,R,24.52566735,Mohamed Safwat,R,26.6146475
Clay,1,Laslo Djere,R,21.9137577,Daniel Brands,R,29.79055441
Clay,1,Karen Khachanov,R,20.94455852,Nikoloz Basilashvili,R,25.18548939
Clay,1,Viktor Troicki,R,31.21971253,Marcos Baghdatis,R,31.87132101
Clay,0,Borna Coric,R,20.45995893,Dusan Lajovic,R,26.83641342
Clay,0,Cem Ilkel,R,21.69472964,Mikhail Youzhny,R,34.85010267
Clay,0,Adrian Menendez Maceiras,R,31.50718686,Jordan Thompson,R,23.03080082
Clay,1,Steve Darcis,R,33.13347023,Dudi Sela,R,32.07392197
Clay,0,Marcel Granollers,R,31.05270363,Jiri Vesely,L,23.80835044
Clay,1,Damir Dzumhur,R,24.94729637,Stefanos Tsitsipas,R,18.71868583
Clay,1,Alexander Zverev,R,20.03011636,Guido Pella,L,26.95687885
Clay,0,Hyeon Chung,R,20.95003422,Guido Pella,L,26.95687885
Clay,1,Alexander Zverev,R,20.03011636,Roberto Bautista Agut,R,29.045859
Clay,1,Hyeon Chung,R,20.95003422,Martin Klizan,L,27.80561259
Clay,1,Guido Pella,L,26.95687885,Horacio Zeballos,L,32.0109514
Clay,0,Jan Lennard Struff,R,27.01711157,Alexander Zverev,R,20.03011636
Clay,0,Yannick Hanfmann,U,25.46475017,Roberto Bautista Agut,R,29.045859
Clay,0,Gael Monfils,R,30.66392882,Hyeon Chung,R,20.95003422
Clay,0,Mischa Zverev,L,29.69199179,Martin Klizan,L,27.80561259
Clay,1,Guido Pella,L,26.95687885,Fabio Fognini,R,29.93839836
Clay,1,Horacio Zeballos,L,32.0109514,Philipp Kohlschreiber,R,33.54140999
Clay,1,Jan Lennard Struff,R,27.01711157,Tommy Haas,R,39.07734428
Clay,1,Alexander Zverev,R,20.03011636,Jeremy Chardy,R,30.21492129
Clay,0,Thomaz Bellucci,L,29.33607118,Yannick Hanfmann,U,25.46475017
Clay,0,Marius Copil,R,26.53798768,Roberto Bautista Agut,R,29.045859
Clay,1,Hyeon Chung,R,20.95003422,Maximilian Marterer,L,21.87816564
Clay,0,Nicolas Kicker,R,24.7063655,Martin Klizan,L,27.80561259
Clay,0,Dustin Brown,R,32.39425051,Mischa Zverev,L,29.69199179
Clay,1,Guido Pella,L,26.95687885,Cedrik Marcel Stebe,L,26.55989049
Clay,0,Andreas Seppi,R,33.19096509,Horacio Zeballos,L,32.0109514
Clay,0,Casper Ruud,R,18.35728953,Philipp Kohlschreiber,R,33.54140999
Clay,0,Daniel Masur,R,22.88843258,Jan Lennard Struff,R,27.01711157
Clay,1,Tommy Haas,R,39.07734428,Sergiy Stakhovsky,R,31.3155373
Clay,0,Jozef Kovalik,R,24.48733744,Jeremy Chardy,R,30.21492129
Clay,1,Thomaz Bellucci,L,29.33607118,Mikhail Kukushkin,R,29.34702259
Clay,0,Gerald Melzer,L,26.80082136,Yannick Hanfmann,U,25.46475017
Clay,0,Thiago Monteiro,L,22.91854894,Marius Copil,R,26.53798768
Clay,1,Rafael Nadal,L,30.92950034,Dominic Thiem,R,23.67693361
Clay,0,Pablo Cuevas,R,31.34839151,Dominic Thiem,R,23.67693361
Clay,1,Rafael Nadal,L,30.92950034,Novak Djokovic,R,29.96303901
Clay,1,Dominic Thiem,R,23.67693361,Borna Coric,R,20.47912389
Clay,1,Pablo Cuevas,R,31.34839151,Alexander Zverev,R,20.04928131
Clay,0,David Goffin,R,26.41752225,Rafael Nadal,L,30.92950034
Clay,0,Andy Murray,R,29.98220397,Borna Coric,R,20.47912389
Clay,1,Dominic Thiem,R,23.67693361,Grigor Dimitrov,R,25.97946612
Clay,0,Benoit Paire,R,28,Pablo Cuevas,R,31.34839151
Clay,1,Alexander Zverev,R,20.04928131,Tomas Berdych,R,31.6386037
Clay,0,Milos Raonic,R,26.36276523,David Goffin,R,26.41752225
Clay,0,Nick Kyrgios,R,22.03148528,Rafael Nadal,L,30.92950034
Clay,1,Kei Nishikori,R,27.35660507,David Ferrer,R,35.09924709
Clay,1,Novak Djokovic,R,29.96303901,Feliciano Lopez,L,35.63039014
Clay,0,Marius Copil,R,26.55715264,Andy Murray,R,29.98220397
Clay,1,Borna Coric,R,20.47912389,Pierre Hugues Herbert,R,26.14099932
Clay,0,Ivo Karlovic,R,38.19028063,Grigor Dimitrov,R,25.97946612
Clay,1,Dominic Thiem,R,23.67693361,Jared Donaldson,R,20.57768652
Clay,1,Benoit Paire,R,28,Stanislas Wawrinka,R,32.11225188
Clay,1,Pablo Cuevas,R,31.34839151,Nicolas Mahut,R,35.2936345
Clay,1,Tomas Berdych,R,31.6386037,Robin Haase,R,30.08898015
Clay,0,Marin Cilic,R,28.60780287,Alexander Zverev,R,20.04928131
Clay,1,Milos Raonic,R,26.36276523,Gilles Muller,L,33.99863107
Clay,1,David Goffin,R,26.41752225,Florian Mayer,R,33.59069131
Clay,1,Nick Kyrgios,R,22.03148528,Ryan Harrison,R,25.00205339
Clay,1,Rafael Nadal,L,30.92950034,Fabio Fognini,R,29.95756331
Clay,0,Diego Sebastian Schwartzman,R,24.72553046,Kei Nishikori,R,27.35660507
Clay,0,Gilles Simon,R,32.3613963,Feliciano Lopez,L,35.63039014
Clay,0,Nicolas Almagro,R,31.71252567,Novak Djokovic,R,29.96303901
Clay,0,Guillermo Garcia Lopez,R,33.92744695,Marius Copil,R,26.55715264
Clay,1,Borna Coric,R,20.47912389,Mischa Zverev,L,29.71115674
Clay,1,Pierre Hugues Herbert,R,26.14099932,Lucas Pouille,R,23.20328542
Clay,1,Grigor Dimitrov,R,25.97946612,Philipp Kohlschreiber,R,33.56057495
Clay,0,Roberto Bautista Agut,R,29.06502396,Ivo Karlovic,R,38.19028063
Clay,1,Jared Donaldson,R,20.57768652,Adrian Mannarino,L,28.8569473
Clay,1,Benoit Paire,R,28,Pablo Carreno Busta,R,25.82340862
Clay,1,Pablo Cuevas,R,31.34839151,Thomaz Bellucci,L,29.35523614
Clay,1,Nicolas Mahut,R,35.2936345,Jack Sock,R,24.61875428
Clay,1,Tomas Berdych,R,31.6386037,Denis Istomin,R,30.66666667
Clay,1,Robin Haase,R,30.08898015,Daniel Evans,R,26.9596167
Clay,1,Alexander Zverev,R,20.04928131,Fernando Verdasco,L,33.47843943
Clay,1,Gilles Muller,L,33.99863107,Tommy Haas,R,39.09650924
Clay,1,Florian Mayer,R,33.59069131,Marcel Granollers,R,31.07186858
Clay,1,David Goffin,R,26.41752225,Karen Khachanov,R,20.96372348
Clay,0,Marcos Baghdatis,R,31.89048597,Nick Kyrgios,R,22.03148528
Clay,1,Ryan Harrison,R,25.00205339,Bernard Tomic,R,24.54483231
Clay,0,Joao Sousa,R,28.10677618,Fabio Fognini,R,29.95756331
Clay,1,Diego Sebastian Schwartzman,R,24.72553046,Albert Ramos,L,29.30595483
Clay,1,David Ferrer,R,35.09924709,Mikhail Kukushkin,R,29.36618754
Clay,1,Jo Wilfried Tsonga,R,32.05749487,Andrey Kuznetsov,R,26.20670773
Clay,0,Gael Monfils,R,30.68309377,Gilles Simon,R,32.3613963
Clay,1,Feliciano Lopez,L,35.63039014,Ernesto Escobedo,R,20.84325804
Clay,1,Nicolas Almagro,R,31.71252567,Tommy Robredo,R,35.01984942
Clay,1,Alexander Zverev,R,20.06844627,Novak Djokovic,R,29.98220397
Clay,0,John Isner,R,32.05201917,Alexander Zverev,R,20.06844627
Clay,0,Dominic Thiem,R,23.69609856,Novak Djokovic,R,29.98220397
Clay,1,Alexander Zverev,R,20.06844627,Milos Raonic,R,26.38193018
Clay,0,Marin Cilic,R,28.62696783,John Isner,R,32.05201917
Clay,0,Rafael Nadal,L,30.9486653,Dominic Thiem,R,23.69609856
Clay,1,Novak Djokovic,R,29.98220397,Juan Martin Del Potro,R,28.64065708
Clay,1,Alexander Zverev,R,20.06844627,Fabio Fognini,R,29.97672827
Clay,0,Tomas Berdych,R,31.65776865,Milos Raonic,R,26.38193018
Clay,0,Stanislas Wawrinka,R,32.13141684,John Isner,R,32.05201917
Clay,1,Marin Cilic,R,28.62696783,David Goffin,R,26.4366872
Clay,1,Dominic Thiem,R,23.69609856,Sam Querrey,R,29.60438056
Clay,1,Rafael Nadal,L,30.9486653,Jack Sock,R,24.63791923
Clay,1,Juan Martin Del Potro,R,28.64065708,Kei Nishikori,R,27.37577002
Clay,1,Novak Djokovic,R,29.98220397,Roberto Bautista Agut,R,29.08418891
Clay,1,Fabio Fognini,R,29.97672827,Andy Murray,R,30.00136893
Clay,1,Alexander Zverev,R,20.06844627,Viktor Troicki,R,31.25804244
Clay,0,Carlos Berlocq,R,34.27789185,Tomas Berdych,R,31.65776865
Clay,1,Milos Raonic,R,26.38193018,Tommy Haas,R,39.1156742
Clay,1,Stanislas Wawrinka,R,32.13141684,Benoit Paire,R,28.01916496
Clay,0,Florian Mayer,R,33.60985626,John Isner,R,32.05201917
Clay,0,Fernando Verdasco,L,33.49760438,David Goffin,R,26.4366872
Clay,0,Ryan Harrison,R,25.02121834,Marin Cilic,R,28.62696783
Clay,0,Pablo Cuevas,R,31.36755647,Dominic Thiem,R,23.69609856
Clay,1,Sam Querrey,R,29.60438056,Jan Lennard Struff,R,27.05544148
Clay,0,Jiri Vesely,L,23.84668036,Jack Sock,R,24.63791923
Clay,0,Nicolas Almagro,R,31.73169062,Rafael Nadal,L,30.9486653
Clay,1,Kei Nishikori,R,27.37577002,David Ferrer,R,35.11841205
Clay,0,Kyle Edmund,R,22.34907598,Juan Martin Del Potro,R,28.64065708
Clay,1,Roberto Bautista Agut,R,29.08418891,Pablo Carreno Busta,R,25.84257358
Clay,1,Novak Djokovic,R,29.98220397,Aljaz Bedene,R,27.82477755
Clay,1,Fabio Fognini,R,29.97672827,Matteo Berrettini,U,21.08966461
Clay,0,Stefano Napolitano,R,22.09445585,Viktor Troicki,R,31.25804244
Clay,0,Kevin Anderson,R,30.99247091,Alexander Zverev,R,20.06844627
Clay,0,Mischa Zverev,L,29.7303217,Tomas Berdych,R,31.65776865
Clay,1,Carlos Berlocq,R,34.27789185,Robin Haase,R,30.10814511
Clay,0,Ernesto Escobedo,R,20.862423,Tommy Haas,R,39.1156742
Clay,0,Nicolas Mahut,R,35.31279945,Benoit Paire,R,28.01916496
Clay,1,Florian Mayer,R,33.60985626,Thiago Monteiro,L,22.95687885
Clay,0,Albert Ramos,L,29.32511978,John Isner,R,32.05201917
Clay,0,Thomaz Bellucci,L,29.3744011,David Goffin,R,26.4366872
Clay,1,Fernando Verdasco,L,33.49760438,Donald Young,L,27.8110883
Clay,0,Jared Donaldson,R,20.59685147,Ryan Harrison,R,25.02121834
Clay,1,Pablo Cuevas,R,31.36755647,Adrian Mannarino,L,28.87611225
Clay,1,Jan Lennard Struff,R,27.05544148,Bernard Tomic,R,24.56399726
Clay,0,Lucas Pouille,R,23.22245038,Sam Querrey,R,29.60438056
Clay,1,Jack Sock,R,24.63791923,Diego Sebastian Schwartzman,R,24.74469541
Clay,1,Jiri Vesely,L,23.84668036,Daniel Evans,R,26.97878166
Clay,1,Nicolas Almagro,R,31.73169062,Andreas Seppi,R,33.229295
Clay,0,Feliciano Lopez,L,35.6495551,David Ferrer,R,35.11841205
Clay,1,Kyle Edmund,R,22.34907598,Joao Sousa,R,28.12594114
Clay,1,Juan Martin Del Potro,R,28.64065708,Grigor Dimitrov,R,25.99863107
Clay,0,Gilles Simon,R,32.38056126,Pablo Carreno Busta,R,25.84257358
Clay,0,Alexandr Dolgopolov,R,28.5174538,Roberto Bautista Agut,R,29.08418891
Clay,0,Gianluca Mager,R,22.45311431,Aljaz Bedene,R,27.82477755
Clay,1,Stanislas Wawrinka,R,32.15058179,Mischa Zverev,L,29.74948665
Clay,1,Stanislas Wawrinka,R,32.15058179,Andrey Kuznetsov,R,26.24503765
Clay,0,Kei Nishikori,R,27.39493498,Mischa Zverev,L,29.74948665
Clay,1,Stanislas Wawrinka,R,32.15058179,Sam Querrey,R,29.62354552
Clay,0,Cedrik Marcel Stebe,L,26.61738535,Andrey Kuznetsov,R,26.24503765
Clay,0,Steve Johnson,R,27.40862423,Mischa Zverev,L,29.74948665
Clay,1,Kei Nishikori,R,27.39493498,Kevin Anderson,R,31.01163587
Clay,1,Stanislas Wawrinka,R,32.15058179,Rogerio Dutra Silva,R,33.29774127
Clay,1,Sam Querrey,R,29.62354552,Franco Skugor,R,29.67008898
Clay,1,Andrey Kuznetsov,R,26.24503765,Albert Ramos,L,29.34428474
Clay,1,Cedrik Marcel Stebe,L,26.61738535,Janko Tipsarevic,R,32.91444216
Clay,1,Steve Johnson,R,27.40862423,Horacio Zeballos,L,32.06844627
Clay,0,John Isner,R,32.07118412,Mischa Zverev,L,29.74948665
Clay,1,Kevin Anderson,R,31.01163587,Jared Donaldson,R,20.61601643
Clay,1,Kei Nishikori,R,27.39493498,Mikhail Kukushkin,R,29.40451745
Clay,0,Joao Sousa,R,28.14510609,Rogerio Dutra Silva,R,33.29774127
Clay,1,Franco Skugor,R,29.67008898,Tommy Robredo,R,35.05817933
Clay,1,Sam Querrey,R,29.62354552,Daniel Altmaier,U,18.69130732
Clay,1,Andrey Kuznetsov,R,26.24503765,Thomaz Bellucci,L,29.39356605
Clay,0,Jan Lennard Struff,R,27.07460643,Cedrik Marcel Stebe,L,26.61738535
Clay,1,Janko Tipsarevic,R,32.91444216,Ryan Harrison,R,25.0403833
Clay,1,Steve Johnson,R,27.40862423,Stephane Robert,R,37.01300479
Clay,1,Horacio Zeballos,L,32.06844627,Dusan Lajovic,R,26.89390828
Clay,0,Robin Haase,R,30.12731006,Mischa Zverev,L,29.74948665
Clay,1,Kevin Anderson,R,31.01163587,Paolo Lorenzi,R,35.43326489
Clay,0,Victor Estrella,R,36.80219028,Jared Donaldson,R,20.61601643
Clay,1,Mikhail Kukushkin,R,29.40451745,Roberto Marcora,R,27.72621492
Clay,0,Tomas Berdych,R,31.67693361,Jo Wilfried Tsonga,R,32.09582478
Clay,0,Milos Raonic,R,26.40109514,Tomas Berdych,R,31.67693361
Clay,1,Jo Wilfried Tsonga,R,32.09582478,Nikoloz Basilashvili,R,25.24298426
Clay,1,Milos Raonic,R,26.40109514,Gastao Elias,R,26.49144422
Clay,1,Tomas Berdych,R,31.67693361,Gilles Simon,R,32.39972621
Clay,0,Nicolas Kicker,R,24.76386037,Nikoloz Basilashvili,R,25.24298426
Clay,1,Jo Wilfried Tsonga,R,32.09582478,Karen Khachanov,R,21.00205339
Clay,0,Denis Istomin,R,30.70499658,Milos Raonic,R,26.40109514
Clay,0,Juan Martin Del Potro,R,28.65982204,Gastao Elias,R,26.49144422
Clay,1,Tomas Berdych,R,31.67693361,Hyeon Chung,R,21.00752909
Clay,0,Kyle Edmund,R,22.36824093,Gilles Simon,R,32.39972621
Clay,1,Nikoloz Basilashvili,R,25.24298426,Andreas Seppi,R,33.24845996
Clay,1,Nicolas Kicker,R,24.76386037,Nick Kyrgios,R,22.0698152
Clay,1,Karen Khachanov,R,21.00205339,Jordan Thompson,R,23.08829569
Clay,1,Jo Wilfried Tsonga,R,32.09582478,Carlos Berlocq,R,34.29705681
Clay,1,Denis Istomin,R,30.70499658,Thanasi Kokkinakis,R,21.11430527
Clay,1,Gastao Elias,R,26.49144422,Radu Albot,R,27.52635181
Clay,1,Juan Martin Del Potro,R,28.65982204,Quentin Halys,R,20.56947296
Clay,0,Donald Young,L,27.83025325,Hyeon Chung,R,21.00752909
Clay,1,Kyle Edmund,R,22.36824093,Thiago Monteiro,L,22.97604381
Clay,1,Gilles Simon,R,32.39972621,Daniil Medvedev,R,21.27583847
Clay,1,Nikoloz Basilashvili,R,25.24298426,Borna Coric,R,20.5174538
Clay,1,Andreas Seppi,R,33.24845996,Damir Dzumhur,R,25.00479124
Clay,1,Nicolas Kicker,R,24.76386037,Dustin Brown,R,32.45174538
Clay,1,Jordan Thompson,R,23.08829569,Benoit Paire,R,28.03832991
Clay,0,Renzo Olivo,R,25.18548939,Karen Khachanov,R,21.00205339
Clay,1,Carlos Berlocq,R,34.29705681,Tennys Sandgren,R,25.83436003
Clay,0,Andrey Kuznetsov,R,26.2642026,Andy Murray,R,30.03969884
Clay,1,Martin Klizan,L,27.88227242,Laurent Lokoli,R,22.61190965
Clay,1,Nicolas Almagro,R,31.77002053,Marcos Baghdatis,R,31.94798084
Clay,0,Guido Pella,L,27.03353867,Juan Martin Del Potro,R,28.678987
Clay,0,Jordan Thompson,R,23.10746064,John Isner,R,32.09034908
Clay,0,Ricardas Berankis,R,26.93771389,Paolo Lorenzi,R,35.45242984
Clay,0,Nicolas Jarry,R,21.63175907,Karen Khachanov,R,21.02121834
Clay,0,Jan Lennard Struff,R,27.09377139,Tomas Berdych,R,31.69609856
Clay,1,Fernando Verdasco,L,33.53593429,Alexander Zverev,R,20.10677618
Clay,0,Jared Donaldson,R,20.63518138,Pierre Hugues Herbert,R,26.19849418
Clay,1,Nicolas Kicker,R,24.78302533,Damir Dzumhur,R,25.02395619
Clay,0,Maxime Hamou,R,21.97399042,Pablo Cuevas,R,31.40588638
Clay,0,Sam Querrey,R,29.64271047,Hyeon Chung,R,21.02669405
Clay,1,Denis Istomin,R,30.72416153,Ernesto Escobedo,R,20.90075291
Clay,0,Radu Albot,R,27.54551677,Jeremy Chardy,R,30.29158111
Clay,0,Thanasi Kokkinakis,R,21.13347023,Kei Nishikori,R,27.41409993
Clay,1,Stanislas Wawrinka,R,32.16974675,Jozef Kovalik,R,24.56399726
Clay,1,Alexandr Dolgopolov,R,28.55578371,Carlos Berlocq,R,34.31622177
Clay,1,Andreas Seppi,R,33.26762491,Santiago Giraldo,R,29.50308008
Clay,1,Fabio Fognini,R,30.01505818,Francis Tiafoe,R,19.35386721
Clay,1,Richard Gasquet,R,30.94592745,Arthur De Greef,R,25.17180014
Clay,0,Teymuraz Gabashvili,R,32.0164271,Victor Estrella,R,36.82135524
Clay,1,Thiago Monteiro,L,22.99520876,Alexandre Muller,U,20.32032854
Clay,1,Gael Monfils,R,30.74058864,Dustin Brown,R,32.47091034
Clay,0,Jo Wilfried Tsonga,R,32.11498973,Renzo Olivo,R,25.20465435
Clay,0,Gastao Elias,R,26.51060917,Kyle Edmund,R,22.38740589
Clay,0,Malek Jaziri,R,33.35523614,Kevin Anderson,R,31.03080082
Clay,0,Philipp Kohlschreiber,R,33.61806982,Nick Kyrgios,R,22.08898015
Clay,1,David Ferrer,R,35.15674196,Donald Young,L,27.84941821
Clay,1,Feliciano Lopez,L,35.68788501,Bjorn Fratangelo,R,23.86036961
Clay,1,Konstantin Kravchuk,R,32.26009582,Federico Delbonis,L,26.64750171
Clay,0,Ernests Gulbis,R,28.74469541,Marin Cilic,R,28.66529774
Clay,1,Milos Raonic,R,26.4202601,Steve Darcis,R,33.21013005
Clay,0,Mikhail Youzhny,R,34.92676249,Rogerio Dutra Silva,R,33.31690623
